Date,Symbol,Open,High,Low,Close,Volume
4/4/2016 11:00,BTCUSD,417.74,418.01,417.74,418.01,0.6
4/4/2016 12:00,BTCUSD,418.01,418.01,417.89,417.89,69.8
4/4/2016 13:00,BTCUSD,417.89,418.52,417.78,417.99,163.7734702
4/4/2016 14:00,BTCUSD,417.99,418.35,417.99,418.35,75.47035468
4/4/2016 15:00,BTCUSD,418.35,419.64,418.35,419.6,50.79934903
4/4/2016 16:00,BTCUSD,419.6,419.62,419.52,419.6,83.41232315
4/4/2016 17:00,BTCUSD,419.6,419.6,419.51,419.6,31.95253813
4/4/2016 18:00,BTCUSD,419.6,419.62,419.6,419.62,15.80860455
4/4/2016 19:00,BTCUSD,419.62,419.99,419.62,419.98,48.51756207
4/4/2016 20:00,BTCUSD,419.98,419.98,419.74,419.74,45.26
4/4/2016 21:00,BTCUSD,419.74,419.81,419.61,419.81,29.82280612
4/4/2016 22:00,BTCUSD,419.81,419.99,419.7,419.99,10.18305294
4/4/2016 23:00,BTCUSD,419.99,419.99,419.98,419.99,13.54765114
4/5/2016 0:00,BTCUSD,419.99,419.99,419.99,419.99,0
4/5/2016 1:00,BTCUSD,419.99,419.99,419.86,419.99,115.2934949
4/5/2016 2:00,BTCUSD,419.99,419.99,419.99,419.99,0.7
4/5/2016 3:00,BTCUSD,419.99,422.98,419.99,422.83,101.5051995
4/5/2016 4:00,BTCUSD,422.83,423.29,422.83,423.29,17.25467168
4/5/2016 5:00,BTCUSD,423.29,423.3,423.29,423.3,11.78249745
4/5/2016 6:00,BTCUSD,423.3,423.44,423.3,423.44,0.262
4/5/2016 7:00,BTCUSD,423.44,423.44,421.99,421.99,159.3098141
4/5/2016 8:00,BTCUSD,421.99,421.99,421.99,421.99,0
4/5/2016 9:00,BTCUSD,421.99,421.99,421.93,421.93,25
4/5/2016 10:00,BTCUSD,421.93,421.93,421.93,421.93,0
4/5/2016 11:00,BTCUSD,421.93,421.93,421.82,421.82,50.11823838
4/5/2016 12:00,BTCUSD,421.82,422,421.82,422,50.35730134
4/5/2016 13:00,BTCUSD,422,422,422,422,60.14700334
4/5/2016 14:00,BTCUSD,422,422.33,422,422.33,147.960012
4/5/2016 15:00,BTCUSD,422.33,422.49,422.33,422.49,56.23193984
4/5/2016 16:00,BTCUSD,422.49,422.51,422.49,422.51,37.57596561
4/5/2016 17:00,BTCUSD,422.51,422.79,422.51,422.79,25.68887528
4/5/2016 18:00,BTCUSD,422.79,422.79,422.27,422.27,75.13470493
4/5/2016 19:00,BTCUSD,422.27,422.27,422.1,422.1,19.28370869
4/5/2016 20:00,BTCUSD,422.1,422.23,422.03,422.03,33.04337084
4/5/2016 21:00,BTCUSD,422.03,422.03,421.98,421.98,27.37276297
4/5/2016 22:00,BTCUSD,421.98,421.99,421.98,421.99,23.55340027
4/5/2016 23:00,BTCUSD,421.99,422.48,421.99,422.48,34.79851552
4/6/2016 0:00,BTCUSD,422.48,422.49,422.48,422.49,1.652712169
4/6/2016 1:00,BTCUSD,422.49,422.49,422.49,422.49,3.238024384
4/6/2016 2:00,BTCUSD,422.49,422.49,422.49,422.49,1.60118819
4/6/2016 3:00,BTCUSD,422.49,422.49,422.48,422.48,21
4/6/2016 4:00,BTCUSD,422.48,422.48,422.48,422.48,0
4/6/2016 5:00,BTCUSD,422.48,422.49,422.48,422.49,24.40666305
4/6/2016 6:00,BTCUSD,422.49,422.49,422.48,422.49,45.15411351
4/6/2016 7:00,BTCUSD,422.49,422.62,422.49,422.62,6.51622565
4/6/2016 8:00,BTCUSD,422.62,422.62,422.48,422.48,54.74931195
4/6/2016 9:00,BTCUSD,422.48,422.48,422.48,422.48,0
4/6/2016 10:00,BTCUSD,422.48,422.48,422.31,422.31,0.1
4/6/2016 11:00,BTCUSD,422.31,422.31,422.3,422.3,0.608101186
4/6/2016 12:00,BTCUSD,422.3,422.3,422.3,422.3,0
4/6/2016 13:00,BTCUSD,422.3,422.69,422.3,422.69,91.19292351
4/6/2016 14:00,BTCUSD,422.69,422.99,422.69,422.99,89.55975372
4/6/2016 15:00,BTCUSD,422.99,422.99,422.46,422.47,57.48677836
4/6/2016 16:00,BTCUSD,422.47,422.99,422.47,422.84,120.4237339
4/6/2016 17:00,BTCUSD,422.84,422.99,422.81,422.82,178.6203695
4/6/2016 18:00,BTCUSD,422.82,422.94,422.8,422.94,16.79666719
4/6/2016 19:00,BTCUSD,422.94,423.28,422.94,423,113.7164594
4/6/2016 20:00,BTCUSD,423,423,422.59,422.74,152.7515549
4/6/2016 21:00,BTCUSD,422.74,423,422.74,423,33.4402628
4/6/2016 22:00,BTCUSD,423,423.16,423,423.16,63.07456666
4/6/2016 23:00,BTCUSD,423.16,423.16,422.4,422.4,173.6829868
4/7/2016 0:00,BTCUSD,422.4,422.4,422.39,422.39,31.29487337
4/7/2016 1:00,BTCUSD,422.39,422.39,422.38,422.38,4.19530236
4/7/2016 2:00,BTCUSD,422.38,422.38,422.3,422.3,4.581
4/7/2016 3:00,BTCUSD,422.3,422.3,422.29,422.3,23.05299405
4/7/2016 4:00,BTCUSD,422.3,422.3,419.65,419.65,59.8
4/7/2016 5:00,BTCUSD,419.65,420.1,419.65,420.1,101.3174435
4/7/2016 6:00,BTCUSD,420.1,421.08,420.1,421.08,28.23594305
4/7/2016 7:00,BTCUSD,421.08,421.08,421.08,421.08,0
4/7/2016 8:00,BTCUSD,421.08,421.47,421.08,421.31,30.542
4/7/2016 9:00,BTCUSD,421.31,421.48,421.31,421.48,0.1
4/7/2016 10:00,BTCUSD,421.48,421.68,421.48,421.59,62.78908406
4/7/2016 11:00,BTCUSD,421.59,421.59,421.59,421.59,0
4/7/2016 12:00,BTCUSD,421.59,421.59,421.38,421.38,6
4/7/2016 13:00,BTCUSD,421.38,421.87,421.38,421.86,47.38974491
4/7/2016 14:00,BTCUSD,421.86,421.87,421.86,421.87,38.05949867
4/7/2016 15:00,BTCUSD,421.87,422.31,421.86,422.31,22.61386434
4/7/2016 16:00,BTCUSD,422.31,422.44,422.31,422.44,41.80947975
4/7/2016 17:00,BTCUSD,422.44,422.84,422.44,422.75,61.49928958
4/7/2016 18:00,BTCUSD,422.75,422.75,422.2,422.31,190.4158652
4/7/2016 19:00,BTCUSD,422.31,422.31,421.87,422.31,56.45735141
4/7/2016 20:00,BTCUSD,422.31,422.48,422.3,422.48,34.41638219
4/7/2016 21:00,BTCUSD,422.48,422.59,422.48,422.59,118.2794311
4/7/2016 22:00,BTCUSD,422.59,422.63,422.59,422.63,16.05619439
4/7/2016 23:00,BTCUSD,422.63,422.63,422.54,422.54,84.8466048
4/8/2016 0:00,BTCUSD,422.54,422.56,422.54,422.56,3.304876771
4/8/2016 1:00,BTCUSD,422.56,422.56,422.55,422.56,4.89871737
4/8/2016 2:00,BTCUSD,422.56,422.56,422.55,422.56,25.31
4/8/2016 3:00,BTCUSD,422.56,422.56,422.56,422.56,0.001180313
4/8/2016 4:00,BTCUSD,422.56,422.98,422.56,422.98,4
4/8/2016 5:00,BTCUSD,422.98,422.98,422.98,422.98,0
4/8/2016 6:00,BTCUSD,422.98,422.98,422.98,422.98,0.44
4/8/2016 7:00,BTCUSD,422.98,423.99,422.98,423.99,106.7718102
4/8/2016 8:00,BTCUSD,423.99,423.99,423.98,423.99,0.3
4/8/2016 9:00,BTCUSD,423.99,423.99,423.98,423.98,116
4/8/2016 10:00,BTCUSD,423.98,423.98,423.98,423.98,0
4/8/2016 11:00,BTCUSD,423.98,423.99,423.98,423.99,22.11504659
4/8/2016 12:00,BTCUSD,423.99,423.99,423.98,423.99,27.47164847
4/8/2016 13:00,BTCUSD,423.99,423.99,423.89,423.99,99.65372373
4/8/2016 14:00,BTCUSD,423.99,424.29,423.32,423.36,180.8202832
4/8/2016 15:00,BTCUSD,423.36,424.39,422.99,424.18,227.4971017
4/8/2016 16:00,BTCUSD,424.18,424.19,422.31,422.63,540.643787
4/8/2016 17:00,BTCUSD,422.63,422.63,422.05,422.11,255.4681191
4/8/2016 18:00,BTCUSD,422.11,422.11,420.6,420.62,185.7395882
4/8/2016 19:00,BTCUSD,420.62,420.64,415.45,417.18,857.8071049
4/8/2016 20:00,BTCUSD,417.18,417.67,415.85,417.61,6.283636954
4/8/2016 21:00,BTCUSD,417.61,417.61,415.83,417.34,68.84584557
4/8/2016 22:00,BTCUSD,417.34,422.99,416.99,418.41,81.53912249
4/8/2016 23:00,BTCUSD,418.41,418.42,417.87,417.87,24.93018094
4/9/2016 0:00,BTCUSD,417.87,417.88,415.41,415.41,31.0977536
4/9/2016 1:00,BTCUSD,415.41,415.65,412.21,414.08,71.34257452
4/9/2016 2:00,BTCUSD,414.08,414.28,412.38,414.08,11.98386519
4/9/2016 3:00,BTCUSD,414.08,414.56,414.08,414.56,25.72197609
4/9/2016 4:00,BTCUSD,414.56,415.79,414.56,415.79,13.83421462
4/9/2016 5:00,BTCUSD,415.79,415.79,415.77,415.77,0.959671197
4/9/2016 6:00,BTCUSD,415.77,415.77,415.41,415.41,0.12352686
4/9/2016 7:00,BTCUSD,415.41,415.41,415.41,415.41,0
4/9/2016 8:00,BTCUSD,415.41,415.73,415.41,415.73,1.19926421
4/9/2016 9:00,BTCUSD,415.73,415.73,415.73,415.73,0
4/9/2016 10:00,BTCUSD,415.73,415.73,415.73,415.73,0
4/9/2016 11:00,BTCUSD,415.73,417.05,415.73,417.05,0.007199362
4/9/2016 12:00,BTCUSD,417.05,417.05,417.05,417.05,0
4/9/2016 13:00,BTCUSD,417.05,417.3,417.05,417.3,1.736970777
4/9/2016 14:00,BTCUSD,417.3,417.39,417.16,417.16,3.47390228
4/9/2016 15:00,BTCUSD,417.16,417.21,417.16,417.16,0.103052889
4/9/2016 16:00,BTCUSD,417.16,417.44,417.16,417.44,0.167
4/9/2016 17:00,BTCUSD,417.44,417.46,417.44,417.46,89.84318356
4/9/2016 18:00,BTCUSD,417.46,417.46,417.46,417.46,23.8946542
4/9/2016 19:00,BTCUSD,417.46,417.46,417.45,417.45,62.644376
4/9/2016 20:00,BTCUSD,417.45,417.45,417.45,417.45,20.58967105
4/9/2016 21:00,BTCUSD,417.45,417.45,416.67,416.67,10.99405642
4/9/2016 22:00,BTCUSD,416.67,416.67,416.67,416.67,50
4/9/2016 23:00,BTCUSD,416.67,416.99,416.67,416.99,78.33363036
4/10/2016 0:00,BTCUSD,416.99,417.12,416.99,417.12,1.259254479
4/10/2016 1:00,BTCUSD,417.12,417.12,417.12,417.12,0.239141311
4/10/2016 2:00,BTCUSD,417.12,417.12,417.12,417.12,1.18354754
4/10/2016 3:00,BTCUSD,417.12,417.12,417.12,417.12,0.01105197
4/10/2016 4:00,BTCUSD,417.12,417.12,417.11,417.11,25.61
4/10/2016 5:00,BTCUSD,417.11,417.11,417.11,417.11,0
4/10/2016 6:00,BTCUSD,417.11,417.11,417.11,417.11,0
4/10/2016 7:00,BTCUSD,417.11,417.12,417.11,417.12,0.6
4/10/2016 8:00,BTCUSD,417.12,417.12,417.05,417.07,7.178339959
4/10/2016 9:00,BTCUSD,417.07,417.07,417.07,417.07,0
4/10/2016 10:00,BTCUSD,417.07,420.55,417.07,420.54,178.056
4/10/2016 11:00,BTCUSD,420.54,420.65,420.54,420.65,50
4/10/2016 12:00,BTCUSD,420.65,420.65,420.65,420.65,30.33
4/10/2016 13:00,BTCUSD,420.65,420.65,420.64,420.64,4.6892
4/10/2016 14:00,BTCUSD,420.64,420.64,420.63,420.64,11.59481164
4/10/2016 15:00,BTCUSD,420.64,420.64,420.64,420.64,0.58
4/10/2016 16:00,BTCUSD,420.64,420.64,420.64,420.64,0.0357
4/10/2016 17:00,BTCUSD,420.64,420.64,420.64,420.64,0.595
4/10/2016 18:00,BTCUSD,420.64,420.64,420.64,420.64,0.133
4/10/2016 19:00,BTCUSD,420.64,420.65,420.64,420.65,26.18567245
4/10/2016 20:00,BTCUSD,420.65,420.74,420.65,420.74,18.74309561
4/10/2016 21:00,BTCUSD,420.74,420.74,420.74,420.74,0
4/10/2016 22:00,BTCUSD,420.74,420.74,420.72,420.73,7.703995486
4/10/2016 23:00,BTCUSD,420.73,420.73,420.72,420.73,6.781069166
4/11/2016 0:00,BTCUSD,420.73,420.73,420.73,420.73,0.6493564
4/11/2016 1:00,BTCUSD,420.73,420.73,420.72,420.72,14.52805889
4/11/2016 2:00,BTCUSD,420.72,420.73,420.72,420.72,5.350017002
4/11/2016 3:00,BTCUSD,420.72,420.72,420.72,420.72,26.22
4/11/2016 4:00,BTCUSD,420.72,420.73,420.72,420.73,2.37089734
4/11/2016 5:00,BTCUSD,420.73,420.77,420.73,420.76,74.28429735
4/11/2016 6:00,BTCUSD,420.76,420.77,420.76,420.77,5.29001
4/11/2016 7:00,BTCUSD,420.77,420.77,420.72,420.72,12.44189332
4/11/2016 8:00,BTCUSD,420.72,420.77,419.55,419.57,25.21
4/11/2016 9:00,BTCUSD,419.57,419.57,419.51,419.52,75
4/11/2016 10:00,BTCUSD,419.52,419.52,419.52,419.52,0
4/11/2016 11:00,BTCUSD,419.52,419.52,419.52,419.52,0
4/11/2016 12:00,BTCUSD,419.52,420.77,419.52,420.77,39.79840746
4/11/2016 13:00,BTCUSD,420.77,421.16,420.77,421.16,129.7234157
4/11/2016 14:00,BTCUSD,421.16,421.78,421.16,421.78,135.5123893
4/11/2016 15:00,BTCUSD,421.78,421.99,421.78,421.91,152.0172215
4/11/2016 16:00,BTCUSD,421.91,421.91,421.85,421.9,62.81312562
4/11/2016 17:00,BTCUSD,421.9,421.98,421.89,421.98,130.5047775
4/11/2016 18:00,BTCUSD,421.98,421.99,421.98,421.99,53.28329339
4/11/2016 19:00,BTCUSD,421.99,422.29,421.98,422.29,37.33468863
4/11/2016 20:00,BTCUSD,422.29,422.98,422.29,422.81,11.87909096
4/11/2016 21:00,BTCUSD,422.81,422.99,422.8,422.99,140.5982089
4/11/2016 22:00,BTCUSD,422.99,423.24,422.98,423.23,24.05760684
4/11/2016 23:00,BTCUSD,423.23,423.23,423.23,423.23,25.35944233
4/12/2016 0:00,BTCUSD,423.23,425.02,423.23,424.28,77.36126831
4/12/2016 1:00,BTCUSD,424.28,424.29,424.28,424.29,1.46
4/12/2016 2:00,BTCUSD,424.29,424.29,424.28,424.29,6.68
4/12/2016 3:00,BTCUSD,424.29,424.99,424.29,424.99,0.739345547
4/12/2016 4:00,BTCUSD,424.99,425,424.99,425,3.298186886
4/12/2016 5:00,BTCUSD,425,425.97,425,425.97,3.472885433
4/12/2016 6:00,BTCUSD,425.97,426.15,425.43,425.43,98.97414809
4/12/2016 7:00,BTCUSD,425.43,425.62,425.16,425.39,27.19171617
4/12/2016 8:00,BTCUSD,425.39,425.39,425.3,425.3,9.1
4/12/2016 9:00,BTCUSD,425.3,425.3,424.98,424.98,51.99
4/12/2016 10:00,BTCUSD,424.98,425.31,424.98,425.28,8.85175393
4/12/2016 11:00,BTCUSD,425.28,425.29,425.28,425.29,5.688748698
4/12/2016 12:00,BTCUSD,425.29,425.29,425.2,425.21,160.4521178
4/12/2016 13:00,BTCUSD,425.21,426.14,425.21,426.14,160.9015487
4/12/2016 14:00,BTCUSD,426.14,427.24,426.14,426.63,110.8641234
4/12/2016 15:00,BTCUSD,426.63,426.64,426.2,426.2,106.2006806
4/12/2016 16:00,BTCUSD,426.2,426.28,426.16,426.24,133.6235416
4/12/2016 17:00,BTCUSD,426.24,426.39,426,426.12,247.2918106
4/12/2016 18:00,BTCUSD,426.12,426.44,426.1,426.44,90.66168754
4/12/2016 19:00,BTCUSD,426.44,426.65,426.3,426.3,65.96106736
4/12/2016 20:00,BTCUSD,426.3,426.3,426.21,426.21,22.39220477
4/12/2016 21:00,BTCUSD,426.21,426.21,426.2,426.21,10.76910835
4/12/2016 22:00,BTCUSD,426.21,426.42,426.2,426.42,39.07968889
4/12/2016 23:00,BTCUSD,426.42,426.43,426.42,426.43,2
4/13/2016 0:00,BTCUSD,426.43,426.54,426.43,426.54,0.38
4/13/2016 1:00,BTCUSD,426.54,426.75,426.54,426.67,100.2928258
4/13/2016 2:00,BTCUSD,426.67,426.69,426.67,426.69,8.650922262
4/13/2016 3:00,BTCUSD,426.69,426.69,426.69,426.69,1.16888138
4/13/2016 4:00,BTCUSD,426.69,426.69,426.63,426.63,26.58051676
4/13/2016 5:00,BTCUSD,426.63,426.63,426.01,426.01,138.35
4/13/2016 6:00,BTCUSD,426.01,426.01,424.32,424.33,110.4008
4/13/2016 7:00,BTCUSD,424.33,424.65,424.33,424.65,25
4/13/2016 8:00,BTCUSD,424.65,424.65,424.65,424.65,0
4/13/2016 9:00,BTCUSD,424.65,424.65,424.65,424.65,0
4/13/2016 10:00,BTCUSD,424.65,424.65,424.65,424.65,0
4/13/2016 11:00,BTCUSD,424.65,424.65,424.64,424.65,0.58715883
4/13/2016 12:00,BTCUSD,424.65,424.65,423.68,423.68,77.664
4/13/2016 13:00,BTCUSD,423.68,423.92,423.01,423.92,117.8270867
4/13/2016 14:00,BTCUSD,423.92,425.52,423.9,425.33,141.1256667
4/13/2016 15:00,BTCUSD,425.33,425.73,425.1,425.54,127.2222964
4/13/2016 16:00,BTCUSD,425.54,425.71,425.19,425.29,176.7817355
4/13/2016 17:00,BTCUSD,425.29,425.81,425,425.49,418.4415497
4/13/2016 18:00,BTCUSD,425.49,425.5,425.27,425.27,97.3605394
4/13/2016 19:00,BTCUSD,425.27,425.78,424.7,424.8,203.6485742
4/13/2016 20:00,BTCUSD,424.8,425.68,421.99,423.84,162.2662259
4/13/2016 21:00,BTCUSD,423.84,424.54,423.84,424.54,88.71140674
4/13/2016 22:00,BTCUSD,424.54,424.54,424.52,424.52,2.7051
4/13/2016 23:00,BTCUSD,424.52,424.53,424.52,424.53,24.672109
4/14/2016 0:00,BTCUSD,424.53,424.53,424.53,424.53,0
4/14/2016 1:00,BTCUSD,424.53,424.66,424.52,424.66,13.74548756
4/14/2016 2:00,BTCUSD,424.66,424.79,424.66,424.79,26.53247809
4/14/2016 3:00,BTCUSD,424.79,425.6,424.79,425.29,42.3861516
4/14/2016 4:00,BTCUSD,425.29,425.42,424.1,424.23,321.2092314
4/14/2016 5:00,BTCUSD,424.23,424.23,424.23,424.23,0
4/14/2016 6:00,BTCUSD,424.23,424.27,424.13,424.13,9.4748
4/14/2016 7:00,BTCUSD,424.13,424.14,424.13,424.13,27.36825157
4/14/2016 8:00,BTCUSD,424.13,424.13,424.13,424.13,0
4/14/2016 9:00,BTCUSD,424.13,424.14,424.13,424.13,1.0588
4/14/2016 10:00,BTCUSD,424.13,424.14,424.13,424.14,47.6285
4/14/2016 11:00,BTCUSD,424.14,424.42,424.14,424.42,23.43358134
4/14/2016 12:00,BTCUSD,424.42,424.42,424.41,424.41,0.21633176
4/14/2016 13:00,BTCUSD,424.41,424.43,424.41,424.43,20.75073976
4/14/2016 14:00,BTCUSD,424.43,424.7,424.43,424.7,65.43527206
4/14/2016 15:00,BTCUSD,424.7,424.99,424.7,424.99,34.11455799
4/14/2016 16:00,BTCUSD,424.99,424.99,424.98,424.99,8.1245
4/14/2016 17:00,BTCUSD,424.99,424.99,424.98,424.98,119.8213114
4/14/2016 18:00,BTCUSD,424.98,424.98,424.75,424.78,90.82332008
4/14/2016 19:00,BTCUSD,424.78,424.81,424.77,424.81,34.05215054
4/14/2016 20:00,BTCUSD,424.81,424.95,424.8,424.95,1.200761621
4/14/2016 21:00,BTCUSD,424.95,424.97,424.95,424.96,42.45191225
4/14/2016 22:00,BTCUSD,424.96,424.97,424.95,424.96,8.355943557
4/14/2016 23:00,BTCUSD,424.96,424.97,424.96,424.97,7.96
4/15/2016 0:00,BTCUSD,424.97,424.98,424.97,424.98,8.53692437
4/15/2016 1:00,BTCUSD,424.98,424.98,424.97,424.98,6.04717981
4/15/2016 2:00,BTCUSD,424.98,425,424.97,425,77.25
4/15/2016 3:00,BTCUSD,425,425.96,425,425.96,31.11436941
4/15/2016 4:00,BTCUSD,425.96,426.65,425.96,426.55,87.7851
4/15/2016 5:00,BTCUSD,426.55,426.55,425.88,425.88,107.5003243
4/15/2016 6:00,BTCUSD,425.88,425.88,425.06,425.06,22.92
4/15/2016 7:00,BTCUSD,425.06,425.19,425.06,425.07,16.17334349
4/15/2016 8:00,BTCUSD,425.07,425.07,425.07,425.07,0
4/15/2016 9:00,BTCUSD,425.07,425.61,425.07,425.61,40.4784
4/15/2016 10:00,BTCUSD,425.61,425.61,425.61,425.61,0
4/15/2016 11:00,BTCUSD,425.61,427.71,425.61,427.71,69.5161
4/15/2016 12:00,BTCUSD,427.71,428.83,427.71,428.83,119.699189
4/15/2016 13:00,BTCUSD,428.83,428.83,428.82,428.83,229.4165809
4/15/2016 14:00,BTCUSD,428.83,428.83,428.82,428.82,73.14727089
4/15/2016 15:00,BTCUSD,428.82,429.7,428.82,429.7,248.295207
4/15/2016 16:00,BTCUSD,429.7,429.84,428.82,428.86,86.99916513
4/15/2016 17:00,BTCUSD,428.86,428.86,428.84,428.84,0.1434
4/15/2016 18:00,BTCUSD,428.84,429.12,428.84,429.12,109.1769697
4/15/2016 19:00,BTCUSD,429.12,429.52,429.12,429.52,178.4117114
4/15/2016 20:00,BTCUSD,429.52,429.52,429.52,429.52,7.42567076
4/15/2016 21:00,BTCUSD,429.52,429.53,429.52,429.53,10.788303
4/15/2016 22:00,BTCUSD,429.53,429.53,429.53,429.53,2.376325841
4/15/2016 23:00,BTCUSD,429.53,429.53,429.53,429.53,9.289281162
4/16/2016 0:00,BTCUSD,429.53,429.53,429.53,429.53,0.290580322
4/16/2016 1:00,BTCUSD,429.53,429.53,429.52,429.52,5
4/16/2016 2:00,BTCUSD,429.52,429.53,429.52,429.53,0.518
4/16/2016 3:00,BTCUSD,429.53,429.53,429.52,429.52,1.171160145
4/16/2016 4:00,BTCUSD,429.52,429.53,429.52,429.53,1.053797725
4/16/2016 5:00,BTCUSD,429.53,429.94,429.53,429.94,1.160068745
4/16/2016 6:00,BTCUSD,429.94,431.08,429.94,431.08,103.5169851
4/16/2016 7:00,BTCUSD,431.08,432.49,431.08,432.49,31.82792533
4/16/2016 8:00,BTCUSD,432.49,432.5,431.44,431.44,50.3
4/16/2016 9:00,BTCUSD,431.44,431.74,431.44,431.74,14.46
4/16/2016 10:00,BTCUSD,431.74,432.01,431.74,432.01,0.215149269
4/16/2016 11:00,BTCUSD,432.01,432.01,432,432,53.43934269
4/16/2016 12:00,BTCUSD,432,432,429.89,429.89,17.3978889
4/16/2016 13:00,BTCUSD,429.89,429.9,429.89,429.9,2.272
4/16/2016 14:00,BTCUSD,429.9,429.9,429.89,429.9,11
4/16/2016 15:00,BTCUSD,429.9,430.09,429.9,430.09,10.00591102
4/16/2016 16:00,BTCUSD,430.09,430.09,429.92,429.92,39.49277691
4/16/2016 17:00,BTCUSD,429.92,429.92,429.92,429.92,77.05497431
4/16/2016 18:00,BTCUSD,429.92,429.92,429.91,429.91,43.25021361
4/16/2016 19:00,BTCUSD,429.91,429.92,429.91,429.92,52.20856493
4/16/2016 20:00,BTCUSD,429.92,429.92,429.92,429.92,2.818966725
4/16/2016 21:00,BTCUSD,429.92,430.06,429.92,430.06,4.739
4/16/2016 22:00,BTCUSD,430.06,430.06,429.99,429.99,71.65191795
4/16/2016 23:00,BTCUSD,429.99,429.99,429.99,429.99,0.11628177
4/17/2016 0:00,BTCUSD,429.99,429.99,429.99,429.99,34.36531823
4/17/2016 1:00,BTCUSD,429.99,430.08,429.99,430.08,0.31738281
4/17/2016 2:00,BTCUSD,430.08,430.08,430.08,430.08,0
4/17/2016 3:00,BTCUSD,430.08,430.09,430.08,430.09,0.64
4/17/2016 4:00,BTCUSD,430.09,430.09,429.88,429.88,51.44306129
4/17/2016 5:00,BTCUSD,429.88,429.88,429.71,429.71,27.69665176
4/17/2016 6:00,BTCUSD,429.71,429.71,429.71,429.71,0
4/17/2016 7:00,BTCUSD,429.71,429.71,429.71,429.71,0
4/17/2016 8:00,BTCUSD,429.71,429.71,429.56,429.56,8.707824427
4/17/2016 9:00,BTCUSD,429.56,429.56,429.56,429.56,1.8
4/17/2016 10:00,BTCUSD,429.56,429.56,429.56,429.56,0
4/17/2016 11:00,BTCUSD,429.56,429.56,429.56,429.56,0
4/17/2016 12:00,BTCUSD,429.56,429.56,429.56,429.56,0
4/17/2016 13:00,BTCUSD,429.56,429.56,429.56,429.56,2
4/17/2016 14:00,BTCUSD,429.56,429.57,429.42,429.42,0.3007
4/17/2016 15:00,BTCUSD,429.42,429.48,429.42,429.48,0.8
4/17/2016 16:00,BTCUSD,429.48,429.48,429.37,429.38,11.64260755
4/17/2016 17:00,BTCUSD,429.38,429.38,428.86,428.86,2.1174891
4/17/2016 18:00,BTCUSD,428.86,428.86,427,427.01,1.10811714
4/17/2016 19:00,BTCUSD,427.01,427.01,427.01,427.01,7.108064714
4/17/2016 20:00,BTCUSD,427.01,427.01,427.01,427.01,0
4/17/2016 21:00,BTCUSD,427.01,427.01,427.01,427.01,0
4/17/2016 22:00,BTCUSD,427.01,427.01,426.21,426.21,67.96801273
4/17/2016 23:00,BTCUSD,426.21,426.21,426.2,426.21,3.825848599
4/18/2016 0:00,BTCUSD,426.21,426.28,426.21,426.28,86.14708714
4/18/2016 1:00,BTCUSD,426.28,426.77,426.28,426.77,9.41686
4/18/2016 2:00,BTCUSD,426.77,426.77,426.76,426.77,5.8
4/18/2016 3:00,BTCUSD,426.77,427.91,426.77,427.91,0.58
4/18/2016 4:00,BTCUSD,427.91,428.54,427.91,428.54,167.7872008
4/18/2016 5:00,BTCUSD,428.54,428.63,428.51,428.63,59.8783
4/18/2016 6:00,BTCUSD,428.63,428.71,428.62,428.71,35
4/18/2016 7:00,BTCUSD,428.71,428.71,428.69,428.69,5
4/18/2016 8:00,BTCUSD,428.69,428.69,428.69,428.69,0
4/18/2016 9:00,BTCUSD,428.69,428.7,428.69,428.7,3.65061814
4/18/2016 10:00,BTCUSD,428.7,428.7,428.69,428.69,25.1959857
4/18/2016 11:00,BTCUSD,428.69,428.7,428.69,428.7,0.198291302
4/18/2016 12:00,BTCUSD,428.7,428.7,428.69,428.69,51.33559698
4/18/2016 13:00,BTCUSD,428.69,428.69,427.66,427.66,17.75
4/18/2016 14:00,BTCUSD,427.66,427.8,427.65,427.79,66.47425018
4/18/2016 15:00,BTCUSD,427.79,427.99,427.79,427.81,53.91823959
4/18/2016 16:00,BTCUSD,427.81,427.81,427.8,427.8,90.58903737
4/18/2016 17:00,BTCUSD,427.8,427.8,427.5,427.5,94.99349986
4/18/2016 18:00,BTCUSD,427.5,427.5,427.41,427.49,21.35733961
4/18/2016 19:00,BTCUSD,427.49,427.52,427.49,427.52,88.81674556
4/18/2016 20:00,BTCUSD,427.52,427.61,427.52,427.61,4.78831149
4/18/2016 21:00,BTCUSD,427.61,427.99,427.61,427.99,4.06401851
4/18/2016 22:00,BTCUSD,427.99,427.99,427.98,427.98,4.603038249
4/18/2016 23:00,BTCUSD,427.98,427.99,427.98,427.98,200.1
4/19/2016 0:00,BTCUSD,427.98,427.99,427.98,427.99,1.565
4/19/2016 1:00,BTCUSD,427.99,427.99,427.99,427.99,1.44905021
4/19/2016 2:00,BTCUSD,427.99,427.99,427.99,427.99,1.749
4/19/2016 3:00,BTCUSD,427.99,427.99,427.98,427.98,64.39002039
4/19/2016 4:00,BTCUSD,427.98,427.99,427.98,427.99,14.42088912
4/19/2016 5:00,BTCUSD,427.99,427.99,427.99,427.99,0.0118
4/19/2016 6:00,BTCUSD,427.99,427.99,427.98,427.99,64.52256149
4/19/2016 7:00,BTCUSD,427.99,427.99,427.98,427.98,1.165827918
4/19/2016 8:00,BTCUSD,427.98,427.98,427.98,427.98,0.13548353
4/19/2016 9:00,BTCUSD,427.98,427.98,427.98,427.98,0
